,Cost_since_last,Current1,Current2,Current3,Energy_since_last,Fuel_hour_rate,Fuel_since_last,PowerFactor1,PowerFactor2,PowerFactor3,Power_apparent_total,Power_reactive_total,Power_real_total,Voltage1,Voltage2,Voltage3,batterycapacity
13948,0.520351205793,47.810174,0.42969,22.05742,20.8140482317,0.0,0.0,0.8,0.0,0.8,16069.54662,9641.727972,12855.637296,230.0,0.0,230.0,99.3072124642
13949,0.563930398218,47.98205,0.42969,22.05742,22.5572159287,0.0,0.0,0.8,0.0,0.8,16109.0781,9665.44686,12887.26248,230.0,0.0,230.0,99.3072124642
13950,0.50928076255,48.26851,0.42969,22.05742,20.371230502,0.0,0.0,0.8,0.0,0.8,16174.9639,9704.97834,12939.97112,230.0,0.0,230.0,99.3072124642
13951,0.524526224225,46.864856,0.42969,21.91419,20.981048969,0.0,0.0,0.8,0.0,0.8,15819.18058,9491.508348,12655.344464,230.0,0.0,230.0,99.3072124642
13952,0.479273148146,46.893502,0.42969,21.77096,19.1709259259,0.0,0.0,0.8,0.0,0.8,15792.82626,9475.695756,12634.261008,230.0,0.0,230.0,99.3072124642
13953,0.520421612091,47.437776,0.42969,21.91419,20.8168644837,0.0,0.0,0.8,0.0,0.8,15950.95218,9570.571308,12760.761744,230.0,0.0,230.0,99.3072124642
13954,0.517483215221,48.55497,0.42969,22.05742,20.6993286088,0.0,0.0,0.8,0.0,0.8,16240.8497,9744.50982,12992.67976,230.0,0.0,230.0,99.3072124642
13955,0.552029318053,46.463812,0.42969,21.77096,22.0811727221,0.0,0.0,0.8,0.0,0.8,15693.99756,9416.398536,12555.198048,230.0,0.0,230.0,99.3072124642
13956,0.519284203564,47.008086,0.42969,21.91419,20.7713681426,0.0,0.0,0.8,0.0,0.8,15852.12348,9511.274088,12681.698784,230.0,0.0,230.0,99.3072124642
13957,0.556120057565,46.320582,0.42969,21.77096,22.2448023026,0.0,0.0,0.8,0.0,0.8,15661.05466,9396.632796,12528.843728,230.0,0.0,230.0,99.3072124642
13958,0.482505432288,47.867466,0.42969,22.05742,19.3002172915,0.0,0.0,0.8,0.0,0.8,16082.72378,9649.634268,12866.179024,230.0,0.0,230.0,99.3072124642
